timestamp,rumSpeedIndex,speedIndex,group
2017-08-15T02:17:04+00:00,577,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T02:33:03+00:00,577,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T02:46:02+00:00,561,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T03:02:05+00:00,560,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T03:17:05+00:00,739,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T03:33:03+00:00,599,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T03:46:03+00:00,557,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T04:02:04+00:00,564,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T04:17:02+00:00,600,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T04:33:03+00:00,594,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T04:46:03+00:00,614,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T05:02:05+00:00,581,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T05:17:02+00:00,588,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T05:33:07+00:00,555,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T05:46:02+00:00,564,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T06:02:02+00:00,556,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T06:17:03+00:00,563,0,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T06:33:04+00:00,840,854,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T06:46:02+00:00,574,587,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T07:02:05+00:00,576,604,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T07:17:03+00:00,580,604,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T07:33:02+00:00,2350,2358,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T07:46:04+00:00,844,875,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T08:02:02+00:00,1131,1159,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T08:17:03+00:00,845,875,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T08:33:04+00:00,1104,1126,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T08:46:02+00:00,736,774,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T09:02:02+00:00,3446,3475,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T09:17:04+00:00,1883,1909,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T09:33:03+00:00,3001,3041,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T09:46:03+00:00,4143,4176,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T10:02:04+00:00,1801,1826,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T10:17:03+00:00,1039,1092,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T10:33:03+00:00,1194,1226,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T10:46:03+00:00,805,824,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T11:02:07+00:00,715,759,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T11:17:03+00:00,837,875,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T11:33:02+00:00,3863,3891,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T11:46:02+00:00,841,858,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T12:02:03+00:00,1119,1142,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T12:17:03+00:00,1586,1641,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T12:33:04+00:00,738,775,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T12:46:04+00:00,1584,1609,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T13:02:02+00:00,812,841,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T13:17:03+00:00,4615,4659,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T13:33:02+00:00,780,841,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T13:46:03+00:00,1577,1608,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T14:02:04+00:00,833,875,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T14:17:05+00:00,911,958,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T14:33:03+00:00,1032,1059,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T14:46:03+00:00,1565,1592,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T15:02:03+00:00,4979,5009,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T15:17:03+00:00,2366,2391,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T15:33:03+00:00,1149,1175,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T15:46:03+00:00,858,891,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T16:02:06+00:00,1090,1126,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T16:17:03+00:00,829,842,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T16:33:02+00:00,857,891,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T16:46:04+00:00,1543,1559,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T17:02:02+00:00,1126,1176,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T17:17:03+00:00,497,541,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T17:33:03+00:00,436,483,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T17:46:05+00:00,1933,1959,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T18:02:04+00:00,2752,2791,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T18:17:02+00:00,729,758,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T18:33:04+00:00,401,417,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T18:46:03+00:00,442,450,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T19:02:03+00:00,1377,1392,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-15T19:17:03+00:00,5412,5442,1st-site-visit of https://stage.beschleunigerphysik.de/empty/ @ cable
2017-08-13T13:49:15+00:00,3346,3443,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T14:05:20+00:00,3297,3522,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T14:20:14+00:00,3752,3861,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T14:36:13+00:00,2999,3125,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T14:49:26+00:00,2925,3140,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T15:05:32+00:00,4021,4253,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T15:20:55+00:00,3364,3673,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T15:37:01+00:00,3727,4149,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T15:49:32+00:00,3276,3509,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T16:05:24+00:00,3235,3430,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T16:20:08+00:00,3473,3590,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T16:36:12+00:00,2955,3246,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T16:49:16+00:00,3225,3269,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T17:05:23+00:00,4068,5251,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T17:20:21+00:00,3129,3534,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T17:36:20+00:00,3316,3426,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T18:05:03+00:00,3075,4694,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T18:20:15+00:00,2952,2963,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T18:36:15+00:00,3370,3631,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T18:49:10+00:00,2968,4283,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T19:05:23+00:00,3226,3925,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T19:20:20+00:00,3152,3317,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T19:36:22+00:00,4367,4490,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T19:49:28+00:00,3359,3506,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T20:05:24+00:00,3284,3495,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T20:20:18+00:00,3185,4937,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T20:36:26+00:00,3380,5129,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T20:49:20+00:00,3288,3502,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T21:05:13+00:00,2920,3748,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T21:20:53+00:00,3540,3692,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T21:36:25+00:00,3347,3864,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T21:49:55+00:00,3258,3554,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T22:05:06+00:00,4184,4285,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T22:20:14+00:00,4042,4129,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T22:36:12+00:00,4492,5375,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T22:49:24+00:00,2797,2915,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T23:05:21+00:00,3505,3790,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T23:20:06+00:00,3160,3316,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T23:36:17+00:00,3118,3244,1st-site-visit of https://www.desy.de/ @ cable
2017-08-13T23:49:12+00:00,3053,3419,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T00:05:20+00:00,3525,3851,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T00:20:21+00:00,3136,3294,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T00:36:14+00:00,4093,4529,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T00:49:20+00:00,2971,3147,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T01:05:22+00:00,3560,5246,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T01:20:18+00:00,3151,4223,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T01:36:26+00:00,2950,3164,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T01:49:21+00:00,2659,2903,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T02:05:24+00:00,3136,3321,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T02:20:22+00:00,3685,3838,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T02:36:16+00:00,3103,3217,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T02:49:20+00:00,3091,3277,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T03:05:22+00:00,3003,3191,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T03:20:16+00:00,3097,3504,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T03:36:23+00:00,3803,5109,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T03:49:26+00:00,3184,3312,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T04:05:27+00:00,3268,3392,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T04:20:20+00:00,3360,3534,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T04:36:28+00:00,3335,3708,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T04:49:26+00:00,3204,3260,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T05:05:25+00:00,4385,5031,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T05:20:26+00:00,6039,6219,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T05:36:23+00:00,4219,5836,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T05:49:22+00:00,5231,5920,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T06:05:28+00:00,3221,3329,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T06:20:19+00:00,3252,4087,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T06:36:22+00:00,3006,3200,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T06:49:26+00:00,3132,3303,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T07:05:33+00:00,4277,4534,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T07:20:24+00:00,2977,3117,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T07:36:22+00:00,3793,3973,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T07:49:19+00:00,4448,4568,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T08:05:20+00:00,5004,5009,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T08:20:21+00:00,2839,3151,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T08:36:24+00:00,3742,4004,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T08:49:17+00:00,2951,3068,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T09:05:21+00:00,7958,8212,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T09:20:18+00:00,3083,3563,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T09:36:23+00:00,3020,3504,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T09:49:26+00:00,3620,3843,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T10:05:02+00:00,3302,3445,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T10:20:22+00:00,3458,3724,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T10:36:13+00:00,3384,3810,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T10:49:24+00:00,3329,3517,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T11:05:30+00:00,3273,3413,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T11:20:26+00:00,3177,3345,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T11:36:24+00:00,3943,4641,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T11:49:26+00:00,3306,3525,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T12:05:28+00:00,3625,4147,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T12:20:19+00:00,3447,5103,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T12:36:19+00:00,4783,4978,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T12:49:21+00:00,3545,3785,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T13:05:21+00:00,3328,3795,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T13:20:19+00:00,4079,4238,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T13:36:21+00:00,4072,4295,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T13:49:23+00:00,3100,3344,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T14:05:25+00:00,3256,3246,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T14:20:16+00:00,3853,4032,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T14:36:26+00:00,3636,3809,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T14:49:27+00:00,3340,3606,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T15:05:19+00:00,5180,5627,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T15:36:03+00:00,4442,4105,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T15:49:13+00:00,3029,4090,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T16:05:18+00:00,2878,3046,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T16:20:13+00:00,3310,3422,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T16:36:09+00:00,2769,2923,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T16:49:15+00:00,5081,6319,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T17:05:28+00:00,4803,6410,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T17:20:15+00:00,3353,3478,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T17:36:27+00:00,3340,3510,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T17:49:24+00:00,3327,3674,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T18:05:18+00:00,3764,3917,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T18:20:21+00:00,3180,3292,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T18:49:08+00:00,2955,3135,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T19:05:15+00:00,3063,3318,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T19:20:15+00:00,3186,3270,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T19:36:12+00:00,3507,3625,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T19:49:18+00:00,3947,4107,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T20:05:13+00:00,4151,5791,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T20:20:15+00:00,3388,3532,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T20:36:24+00:00,3256,3698,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T20:49:26+00:00,3151,3282,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T21:05:10+00:00,2755,3413,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T21:20:21+00:00,4088,4283,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T21:36:24+00:00,3437,3990,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T21:49:42+00:00,3159,3326,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T22:05:01+00:00,3137,3247,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T22:20:15+00:00,2852,4738,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T22:36:18+00:00,3750,3927,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T22:49:23+00:00,2784,2907,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T23:05:30+00:00,3313,3382,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T23:20:16+00:00,2795,2989,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T23:36:21+00:00,3078,3234,1st-site-visit of https://www.desy.de/ @ cable
2017-08-14T23:49:23+00:00,2871,3061,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T00:05:31+00:00,4187,5924,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T00:20:23+00:00,3896,4867,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T00:36:28+00:00,3156,3242,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T00:49:26+00:00,2705,2874,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T01:05:25+00:00,3101,3292,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T01:20:22+00:00,3189,3895,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T01:36:25+00:00,3567,3978,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T01:49:23+00:00,3058,4133,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T02:05:31+00:00,3619,3859,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T02:20:26+00:00,2945,3106,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T02:36:20+00:00,3101,5023,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T02:49:22+00:00,2990,3295,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T03:05:27+00:00,4465,5431,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T03:20:25+00:00,2904,3060,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T03:36:24+00:00,2739,3105,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T03:49:23+00:00,2874,3271,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T04:05:25+00:00,4633,6369,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T04:20:24+00:00,3091,3178,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T04:36:37+00:00,3379,3398,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T04:49:18+00:00,2936,3114,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T05:05:31+00:00,3289,3527,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T05:20:14+00:00,4155,4405,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T05:36:21+00:00,3092,3875,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T05:49:27+00:00,2722,2862,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T06:05:18+00:00,3319,3603,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T06:20:22+00:00,3273,3451,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T06:36:48+00:00,3118,3317,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T06:49:40+00:00,3278,3425,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T07:05:50+00:00,4583,4832,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T07:20:41+00:00,3090,3317,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T07:37:15+00:00,3516,3812,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T07:49:49+00:00,3110,3270,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T08:05:30+00:00,3277,3403,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T08:20:29+00:00,3093,3252,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T08:36:32+00:00,3457,3497,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T08:49:30+00:00,17515,17716,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T09:05:35+00:00,2992,3208,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T09:20:34+00:00,4438,4574,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T09:36:35+00:00,3040,3075,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T09:49:35+00:00,5315,5397,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T10:05:33+00:00,2984,3246,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T10:20:32+00:00,3317,3359,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T10:36:31+00:00,5423,5606,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T10:49:31+00:00,7053,7057,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T11:05:35+00:00,4449,4581,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T11:20:31+00:00,3377,3611,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T11:36:35+00:00,10616,10980,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T11:49:30+00:00,3327,3392,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T12:05:32+00:00,3226,3379,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T12:20:33+00:00,4053,4268,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T12:36:32+00:00,7049,7255,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T12:49:34+00:00,2789,3764,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T13:05:30+00:00,3318,3467,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T13:20:38+00:00,5750,6004,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T13:36:30+00:00,3579,7841,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T13:49:32+00:00,3725,3913,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T14:05:32+00:00,2729,2890,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T14:20:33+00:00,3080,4825,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T14:36:31+00:00,3682,3861,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T14:49:31+00:00,7642,7699,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T15:05:39+00:00,3113,3300,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T15:20:35+00:00,3553,3751,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T15:36:32+00:00,2921,3119,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T15:49:31+00:00,2767,2971,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T16:05:35+00:00,2873,3022,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T16:20:31+00:00,3743,3953,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T16:36:31+00:00,2918,3061,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T16:49:33+00:00,2848,4672,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T17:05:32+00:00,7328,7485,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T17:20:27+00:00,4563,4735,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T17:36:31+00:00,3089,3266,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T17:49:34+00:00,3044,4841,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T18:05:34+00:00,4649,6382,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T18:20:29+00:00,3366,3842,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T18:36:30+00:00,7039,9767,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T18:49:30+00:00,3261,3490,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T19:05:53+00:00,8138,10064,1st-site-visit of https://www.desy.de/ @ cable
2017-08-15T07:34:20+00:00,1397,1482,1st-site-visit of https://www.google.com/ @ cable
2017-08-15T07:47:16+00:00,1398,1489,1st-site-visit of https://www.google.com/ @ cable
2017-08-15T08:03:10+00:00,1393,1479,1st-site-visit of https://www.google.com/ @ cable
2017-08-15T08:18:08+00:00,1413,1491,1st-site-visit of https://www.google.com/ @ cable
2017-08-15T08:34:12+00:00,1403,1508,1st-site-visit of https://www.google.com/ @ cable
2017-08-15T08:47:10+00:00,1392,1468,1st-site-visit of https://www.google.com/ @ cable
2017-08-15T09:03:14+00:00,1426,1512,1st-site-visit of https://www.google.com/ @ cable
2017-08-15T09:18:13+00:00,1414,1493,1st-site-visit of https://www.google.com/ @ cable
2017-08-15T09:34:14+00:00,1453,1499,1st-site-visit of https://www.google.com/ @ cable
